employee_id,employee_name,gender,usia,rentang_usia,lama_bekerja_tahun,level_jabatan,department_name,kpi_category,avg_kpi_value,jumlah_evaluasi,jumlah_proyek,kpi_target,persen_tercapai,cluster
101,Gilang Novitasari,M,25,20-30,2,Staff,IT,Quality,66.80199999999999,20,8,85.0,78.5905882352941,1
101,Gilang Novitasari,M,25,20-30,2,Staff,IT,Teamwork,75.622,5,4,83.0,91.11084337349398,1
101,Gilang Novitasari,M,25,20-30,2,Staff,IT,Technical,69.02285714285713,7,6,82.0,84.17421602787456,1
101,Gilang Novitasari,M,25,20-30,2,Staff,IT,Time Management,65.85375,8,6,80.0,82.31718750000002,1
102,"Cawisadi Wijaya, M.Pd",M,22,20-30,1,Staff,Research & Development,Attendance,57.795,8,6,90.0,64.21666666666667,1
102,"Cawisadi Wijaya, M.Pd",M,22,20-30,1,Staff,Research & Development,Development,52.37833333333333,6,6,75.0,69.83777777777777,1
102,"Cawisadi Wijaya, M.Pd",M,22,20-30,1,Staff,Research & Development,Efficiency,47.132,5,4,80.0,58.915,1
102,"Cawisadi Wijaya, M.Pd",M,22,20-30,1,Staff,Research & Development,Finance,51.037,10,6,82.0,62.24024390243902,1
102,"Cawisadi Wijaya, M.Pd",M,22,20-30,1,Staff,Research & Development,HR,56.130714285714284,14,7,88.0,63.7849025974026,1
102,"Cawisadi Wijaya, M.Pd",M,22,20-30,1,Staff,Research & Development,Innovation,49.55285714285714,14,7,72.0,68.82341269841271,1
102,"Cawisadi Wijaya, M.Pd",M,22,20-30,1,Staff,Research & Development,Performance,51.565,6,4,80.0,64.45625,1
102,"Cawisadi Wijaya, M.Pd",M,22,20-30,1,Staff,Research & Development,Project,54.57,9,6,78.0,69.96153846153847,1
102,"Cawisadi Wijaya, M.Pd",M,22,20-30,1,Staff,Research & Development,Quality,49.2308,25,8,85.0,57.918588235294116,1
102,"Cawisadi Wijaya, M.Pd",M,22,20-30,1,Staff,Research & Development,Teamwork,54.93,7,6,83.0,66.18072289156626,1
102,"Cawisadi Wijaya, M.Pd",M,22,20-30,1,Staff,Research & Development,Technical,55.84125,8,6,82.0,68.09908536585365,1
102,"Cawisadi Wijaya, M.Pd",M,22,20-30,1,Staff,Research & Development,Time Management,53.388571428571424,7,4,80.0,66.73571428571428,1
103,Cut Tania Budiyanto,M,30,20-30,4,Staff,Procurement,Attendance,70.01857142857143,7,5,90.0,77.7984126984127,1
103,Cut Tania Budiyanto,M,30,20-30,4,Staff,Procurement,Development,60.866,5,5,75.0,81.15466666666667,1
103,Cut Tania Budiyanto,M,30,20-30,4,Staff,Procurement,Efficiency,63.268333333333324,6,4,80.0,79.08541666666665,1
103,Cut Tania Budiyanto,M,30,20-30,4,Staff,Procurement,Finance,62.88444444444445,9,7,82.0,76.68834688346884,1
103,Cut Tania Budiyanto,M,30,20-30,4,Staff,Procurement,HR,66.10909090909091,11,6,88.0,75.12396694214875,1
103,Cut Tania Budiyanto,M,30,20-30,4,Staff,Procurement,Innovation,54.48199999999999,5,4,72.0,75.66944444444442,1
103,Cut Tania Budiyanto,M,30,20-30,4,Staff,Procurement,Performance,64.4,7,6,80.0,80.50000000000001,1
103,Cut Tania Budiyanto,M,30,20-30,4,Staff,Procurement,Project,62.973333333333336,3,3,78.0,80.73504273504274,1
103,Cut Tania Budiyanto,M,30,20-30,4,Staff,Procurement,Quality,62.12555555555556,18,6,85.0,73.08888888888889,1
103,Cut Tania Budiyanto,M,30,20-30,4,Staff,Procurement,Teamwork,61.415,6,4,83.0,73.99397590361446,1
103,Cut Tania Budiyanto,M,30,20-30,4,Staff,Procurement,Technical,63.732000000000006,5,4,82.0,77.7219512195122,1
103,Cut Tania Budiyanto,M,30,20-30,4,Staff,Procurement,Time Management,63.215,4,3,80.0,79.01875,1
104,Jayeng Pudjiastuti,M,48,40-50,13,Senior Manager,Production,Attendance,98.0,4,4,90.0,108.88888888888889,0
104,Jayeng Pudjiastuti,M,48,40-50,13,Senior Manager,Production,Development,96.01666666666667,6,6,75.0,120.0,0
104,Jayeng Pudjiastuti,M,48,40-50,13,Senior Manager,Production,Efficiency,97.81428571428572,7,6,80.0,120.0,0
104,Jayeng Pudjiastuti,M,48,40-50,13,Senior Manager,Production,Finance,97.814,5,4,82.0,119.28536585365853,0
104,Jayeng Pudjiastuti,M,48,40-50,13,Senior Manager,Production,HR,98.0,10,6,88.0,111.36363636363636,0
104,Jayeng Pudjiastuti,M,48,40-50,13,Senior Manager,Production,Innovation,97.59400000000001,5,5,72.0,120.0,0
104,Jayeng Pudjiastuti,M,48,40-50,13,Senior Manager,Production,Performance,96.88428571428572,7,5,80.0,120.0,0
104,Jayeng Pudjiastuti,M,48,40-50,13,Senior Manager,Production,Project,96.5,2,2,78.0,120.0,0
104,Jayeng Pudjiastuti,M,48,40-50,13,Senior Manager,Production,Quality,97.41692307692308,13,7,85.0,114.6081447963801,0
104,Jayeng Pudjiastuti,M,48,40-50,13,Senior Manager,Production,Teamwork,98.0,8,6,83.0,118.07228915662651,0
104,Jayeng Pudjiastuti,M,48,40-50,13,Senior Manager,Production,Technical,97.42,6,5,82.0,118.8048780487805,0
104,Jayeng Pudjiastuti,M,48,40-50,13,Senior Manager,Production,Time Management,98.0,3,2,80.0,120.0,0
105,Belinda Safitri,F,28,20-30,1,Staff,Human Resources,Attendance,47.282,5,4,90.0,52.535555555555554,1
105,Belinda Safitri,F,28,20-30,1,Staff,Human Resources,Development,45.69,5,5,75.0,60.92,1
105,Belinda Safitri,F,28,20-30,1,Staff,Human Resources,Efficiency,49.13833333333333,6,5,80.0,61.422916666666666,1
105,Belinda Safitri,F,28,20-30,1,Staff,Human Resources,Finance,46.43125,8,7,82.0,56.6234756097561,1
105,Belinda Safitri,F,28,20-30,1,Staff,Human Resources,HR,50.26444444444444,9,7,88.0,57.118686868686865,1
105,Belinda Safitri,F,28,20-30,1,Staff,Human Resources,Innovation,45.64666666666667,6,5,72.0,63.39814814814815,1
105,Belinda Safitri,F,28,20-30,1,Staff,Human Resources,Performance,44.120000000000005,2,1,80.0,55.15,1
105,Belinda Safitri,F,28,20-30,1,Staff,Human Resources,Project,49.26,4,4,78.0,63.15384615384615,1
105,Belinda Safitri,F,28,20-30,1,Staff,Human Resources,Quality,46.052,10,5,85.0,54.178823529411765,1
105,Belinda Safitri,F,28,20-30,1,Staff,Human Resources,Teamwork,52.59,3,3,83.0,63.36144578313253,1
105,Belinda Safitri,F,28,20-30,1,Staff,Human Resources,Technical,52.71,2,2,82.0,64.28048780487805,1
105,Belinda Safitri,F,28,20-30,1,Staff,Human Resources,Time Management,43.595,4,4,80.0,54.49375,1
106,R. Elon Maryati,F,35,30-40,8,Senior Staff,Production,Attendance,67.5325,4,4,90.0,75.03611111111111,1
106,R. Elon Maryati,F,35,30-40,8,Senior Staff,Production,Development,62.153333333333336,9,6,75.0,82.87111111111112,1
106,R. Elon Maryati,F,35,30-40,8,Senior Staff,Production,Efficiency,65.135,8,6,80.0,81.41875000000002,1
106,R. Elon Maryati,F,35,30-40,8,Senior Staff,Production,Finance,64.26555555555555,9,7,82.0,78.37262872628725,1
106,R. Elon Maryati,F,35,30-40,8,Senior Staff,Production,HR,65.31416666666667,12,5,88.0,74.22064393939394,1
106,R. Elon Maryati,F,35,30-40,8,Senior Staff,Production,Innovation,60.99214285714286,14,6,72.0,84.71130952380953,1
106,R. Elon Maryati,F,35,30-40,8,Senior Staff,Production,Performance,64.94749999999999,4,2,80.0,81.18437499999999,1
106,R. Elon Maryati,F,35,30-40,8,Senior Staff,Production,Project,67.69571428571429,7,5,78.0,86.78937728937728,1
106,R. Elon Maryati,F,35,30-40,8,Senior Staff,Production,Quality,64.01666666666667,27,7,85.0,75.31372549019608,1
106,R. Elon Maryati,F,35,30-40,8,Senior Staff,Production,Teamwork,69.41571428571429,7,6,83.0,83.63339070567986,1
106,R. Elon Maryati,F,35,30-40,8,Senior Staff,Production,Technical,68.73666666666666,6,4,82.0,83.82520325203251,1
106,R. Elon Maryati,F,35,30-40,8,Senior Staff,Production,Time Management,64.70666666666666,9,6,80.0,80.88333333333333,1
107,Rahayu Suartini,F,56,50-60,24,Director,Logistics,Attendance,98.0,10,7,90.0,108.88888888888889,0
107,Rahayu Suartini,F,56,50-60,24,Director,Logistics,Development,96.41375,8,5,75.0,120.0,0
107,Rahayu Suartini,F,56,50-60,24,Director,Logistics,Efficiency,98.0,9,6,80.0,120.0,0
107,Rahayu Suartini,F,56,50-60,24,Director,Logistics,Finance,98.0,6,6,82.0,119.51219512195122,0
107,Rahayu Suartini,F,56,50-60,24,Director,Logistics,HR,97.795,12,6,88.0,111.13068181818181,0
107,Rahayu Suartini,F,56,50-60,24,Director,Logistics,Innovation,97.765,4,3,72.0,120.0,0
107,Rahayu Suartini,F,56,50-60,24,Director,Logistics,Performance,97.92333333333333,12,7,80.0,120.0,0
107,Rahayu Suartini,F,56,50-60,24,Director,Logistics,Project,98.0,4,4,78.0,120.0,0
107,Rahayu Suartini,F,56,50-60,24,Director,Logistics,Quality,97.4421052631579,19,7,85.0,114.63777089783282,0
107,Rahayu Suartini,F,56,50-60,24,Director,Logistics,Teamwork,98.0,10,6,83.0,118.07228915662651,0
107,Rahayu Suartini,F,56,50-60,24,Director,Logistics,Technical,97.986,5,3,82.0,119.49512195121952,0
107,Rahayu Suartini,F,56,50-60,24,Director,Logistics,Time Management,97.92142857142858,7,6,80.0,120.0,0
108,Sutan Indra Agustina,M,37,30-40,11,Manager,Production,Attendance,96.9,9,7,90.0,107.66666666666667,0
108,Sutan Indra Agustina,M,37,30-40,11,Manager,Production,Development,88.11666666666667,6,5,75.0,117.48888888888891,0
108,Sutan Indra Agustina,M,37,30-40,11,Manager,Production,Efficiency,93.42333333333333,6,6,80.0,116.77916666666667,0
108,Sutan Indra Agustina,M,37,30-40,11,Manager,Production,Finance,91.71,6,5,82.0,111.84146341463415,0
108,Sutan Indra Agustina,M,37,30-40,11,Manager,Production,HR,95.065,8,4,88.0,108.0284090909091,0
108,Sutan Indra Agustina,M,37,30-40,11,Manager,Production,Innovation,89.3275,8,5,72.0,120.0,0
108,Sutan Indra Agustina,M,37,30-40,11,Manager,Production,Performance,92.805,6,5,80.0,116.00625,0
108,Sutan Indra Agustina,M,37,30-40,11,Manager,Production,Project,94.07333333333334,6,5,78.0,120.0,0
108,Sutan Indra Agustina,M,37,30-40,11,Manager,Production,Quality,91.63999999999999,23,8,85.0,107.81176470588233,0
108,Sutan Indra Agustina,M,37,30-40,11,Manager,Production,Teamwork,96.8,7,6,83.0,116.62650602409639,0
108,Sutan Indra Agustina,M,37,30-40,11,Manager,Production,Technical,94.814,5,4,82.0,115.62682926829268,0
108,Sutan Indra Agustina,M,37,30-40,11,Manager,Production,Time Management,93.57333333333334,6,5,80.0,116.96666666666667,0
109,KH. Taswir Sitorus,F,46,40-50,11,Manager,Finance,Attendance,96.545,8,6,90.0,107.27222222222223,0
109,KH. Taswir Sitorus,F,46,40-50,11,Manager,Finance,Development,95.26714285714286,7,6,75.0,120.0,0
109,KH. Taswir Sitorus,F,46,40-50,11,Manager,Finance,Efficiency,94.06285714285715,7,4,80.0,117.57857142857145,0
109,KH. Taswir Sitorus,F,46,40-50,11,Manager,Finance,Finance,93.52625,8,5,82.0,114.0564024390244,0
109,KH. Taswir Sitorus,F,46,40-50,11,Manager,Finance,HR,94.5025,8,4,88.0,107.38920454545455,0
109,KH. Taswir Sitorus,F,46,40-50,11,Manager,Finance,Innovation,91.02727272727272,11,8,72.0,120.0,0
109,KH. Taswir Sitorus,F,46,40-50,11,Manager,Finance,Performance,95.20857142857143,7,6,80.0,119.01071428571429,0
109,KH. Taswir Sitorus,F,46,40-50,11,Manager,Finance,Project,95.6275,8,6,78.0,120.0,0
109,KH. Taswir Sitorus,F,46,40-50,11,Manager,Finance,Quality,94.06941176470589,17,6,85.0,110.66989619377163,0
109,KH. Taswir Sitorus,F,46,40-50,11,Manager,Finance,Teamwork,96.18199999999999,5,4,83.0,115.88192771084336,0
109,KH. Taswir Sitorus,F,46,40-50,11,Manager,Finance,Technical,96.07571428571428,7,4,82.0,117.16550522648082,0
109,KH. Taswir Sitorus,F,46,40-50,11,Manager,Finance,Time Management,94.67,6,5,80.0,118.3375,0
110,"Yuliana Hariyah, M.Kom.",M,42,40-50,10,Senior Manager,Research & Development,Attendance,98.0,8,6,90.0,108.88888888888889,0
110,"Yuliana Hariyah, M.Kom.",M,42,40-50,10,Senior Manager,Research & Development,Development,98.0,1,1,75.0,120.0,0
110,"Yuliana Hariyah, M.Kom.",M,42,40-50,10,Senior Manager,Research & Development,Efficiency,98.0,3,3,80.0,120.0,0
110,"Yuliana Hariyah, M.Kom.",M,42,40-50,10,Senior Manager,Research & Development,Finance,98.0,6,4,82.0,119.51219512195122,0
110,"Yuliana Hariyah, M.Kom.",M,42,40-50,10,Senior Manager,Research & Development,HR,98.0,13,7,88.0,111.36363636363636,0
110,"Yuliana Hariyah, M.Kom.",M,42,40-50,10,Senior Manager,Research & Development,Innovation,98.0,5,5,72.0,120.0,0
110,"Yuliana Hariyah, M.Kom.",M,42,40-50,10,Senior Manager,Research & Development,Performance,98.0,8,5,80.0,120.0,0
110,"Yuliana Hariyah, M.Kom.",M,42,40-50,10,Senior Manager,Research & Development,Project,98.0,1,1,78.0,120.0,0
110,"Yuliana Hariyah, M.Kom.",M,42,40-50,10,Senior Manager,Research & Development,Quality,98.0,15,7,85.0,115.29411764705883,0
110,"Yuliana Hariyah, M.Kom.",M,42,40-50,10,Senior Manager,Research & Development,Teamwork,98.0,6,4,83.0,118.07228915662651,0
110,"Yuliana Hariyah, M.Kom.",M,42,40-50,10,Senior Manager,Research & Development,Technical,98.0,5,3,82.0,119.51219512195122,0
110,"Yuliana Hariyah, M.Kom.",M,42,40-50,10,Senior Manager,Research & Development,Time Management,98.0,4,2,80.0,120.0,0
111,"Ir. Daryani Oktaviani, S.Pd",M,22,20-30,2,Staff,Sales,Attendance,54.38125,8,7,90.0,60.423611111111114,1
111,"Ir. Daryani Oktaviani, S.Pd",M,22,20-30,2,Staff,Sales,Development,51.39666666666667,3,2,75.0,68.52888888888889,1
111,"Ir. Daryani Oktaviani, S.Pd",M,22,20-30,2,Staff,Sales,Efficiency,49.28666666666666,9,6,80.0,61.60833333333333,1
111,"Ir. Daryani Oktaviani, S.Pd",M,22,20-30,2,Staff,Sales,Finance,47.052,5,4,82.0,57.380487804878044,1
111,"Ir. Daryani Oktaviani, S.Pd",M,22,20-30,2,Staff,Sales,HR,51.83166666666667,12,8,88.0,58.89962121212122,1
111,"Ir. Daryani Oktaviani, S.Pd",M,22,20-30,2,Staff,Sales,Innovation,45.66285714285714,7,5,72.0,63.42063492063491,1
111,"Ir. Daryani Oktaviani, S.Pd",M,22,20-30,2,Staff,Sales,Performance,52.025,8,6,80.0,65.03125,1
111,"Ir. Daryani Oktaviani, S.Pd",M,22,20-30,2,Staff,Sales,Project,51.248000000000005,5,4,78.0,65.70256410256411,1
111,"Ir. Daryani Oktaviani, S.Pd",M,22,20-30,2,Staff,Sales,Quality,48.85681818181818,22,7,85.0,57.47860962566845,1
111,"Ir. Daryani Oktaviani, S.Pd",M,22,20-30,2,Staff,Sales,Teamwork,53.01125,8,4,83.0,63.868975903614455,1
111,"Ir. Daryani Oktaviani, S.Pd",M,22,20-30,2,Staff,Sales,Technical,50.6075,4,3,82.0,61.71646341463415,1
111,"Ir. Daryani Oktaviani, S.Pd",M,22,20-30,2,Staff,Sales,Time Management,54.76428571428572,7,5,80.0,68.45535714285714,1
112,"KH. Mumpuni Usada, S.Ked",F,27,20-30,2,Staff,Human Resources,Attendance,57.582499999999996,4,4,90.0,63.980555555555554,1
112,"KH. Mumpuni Usada, S.Ked",F,27,20-30,2,Staff,Human Resources,Development,45.85833333333333,6,6,75.0,61.14444444444444,1
112,"KH. Mumpuni Usada, S.Ked",F,27,20-30,2,Staff,Human Resources,Efficiency,45.944,5,4,80.0,57.43000000000001,1
112,"KH. Mumpuni Usada, S.Ked",F,27,20-30,2,Staff,Human Resources,Finance,46.25,5,4,82.0,56.40243902439025,1
112,"KH. Mumpuni Usada, S.Ked",F,27,20-30,2,Staff,Human Resources,HR,48.805,18,7,88.0,55.46022727272727,1
112,"KH. Mumpuni Usada, S.Ked",F,27,20-30,2,Staff,Human Resources,Innovation,45.305,6,4,72.0,62.923611111111114,1
112,"KH. Mumpuni Usada, S.Ked",F,27,20-30,2,Staff,Human Resources,Performance,47.89,9,6,80.0,59.8625,1
112,"KH. Mumpuni Usada, S.Ked",F,27,20-30,2,Staff,Human Resources,Project,51.95,4,3,78.0,66.6025641025641,1
112,"KH. Mumpuni Usada, S.Ked",F,27,20-30,2,Staff,Human Resources,Quality,45.9475,16,8,85.0,54.055882352941175,1
112,"KH. Mumpuni Usada, S.Ked",F,27,20-30,2,Staff,Human Resources,Teamwork,52.402857142857144,7,5,83.0,63.135972461273674,1
112,"KH. Mumpuni Usada, S.Ked",F,27,20-30,2,Staff,Human Resources,Technical,50.07,5,5,82.0,61.0609756097561,1
112,"KH. Mumpuni Usada, S.Ked",F,27,20-30,2,Staff,Human Resources,Time Management,49.94,7,5,80.0,62.425,1
113,"Eman Wahyuni, S.IP",F,24,20-30,2,Staff,Finance,Attendance,56.20428571428572,7,5,90.0,62.44920634920635,1
113,"Eman Wahyuni, S.IP",F,24,20-30,2,Staff,Finance,Development,47.52333333333333,9,6,75.0,63.36444444444444,1
113,"Eman Wahyuni, S.IP",F,24,20-30,2,Staff,Finance,Efficiency,49.775555555555556,9,7,80.0,62.21944444444445,1
113,"Eman Wahyuni, S.IP",F,24,20-30,2,Staff,Finance,Finance,46.942,5,5,82.0,57.24634146341463,1
113,"Eman Wahyuni, S.IP",F,24,20-30,2,Staff,Finance,HR,52.382666666666665,15,7,88.0,59.525757575757574,1
113,"Eman Wahyuni, S.IP",F,24,20-30,2,Staff,Finance,Innovation,45.848,5,4,72.0,63.67777777777778,1
113,"Eman Wahyuni, S.IP",F,24,20-30,2,Staff,Finance,Performance,47.864,10,6,80.0,59.83,1
113,"Eman Wahyuni, S.IP",F,24,20-30,2,Staff,Finance,Project,52.144999999999996,4,3,78.0,66.8525641025641,1
113,"Eman Wahyuni, S.IP",F,24,20-30,2,Staff,Finance,Quality,50.074799999999996,25,8,85.0,58.911529411764704,1
113,"Eman Wahyuni, S.IP",F,24,20-30,2,Staff,Finance,Teamwork,52.03,3,3,83.0,62.68674698795181,1
113,"Eman Wahyuni, S.IP",F,24,20-30,2,Staff,Finance,Technical,52.51499999999999,6,6,82.0,64.04268292682926,1
113,"Eman Wahyuni, S.IP",F,24,20-30,2,Staff,Finance,Time Management,51.835,6,5,80.0,64.79375,1
114,Jabal Novitasari,F,28,20-30,3,Staff,Corporate Strategy,Attendance,73.22,9,6,90.0,81.35555555555555,1
114,Jabal Novitasari,F,28,20-30,3,Staff,Corporate Strategy,Development,61.928,5,4,75.0,82.57066666666665,1
114,Jabal Novitasari,F,28,20-30,3,Staff,Corporate Strategy,Efficiency,64.405,4,4,80.0,80.50625,1
114,Jabal Novitasari,F,28,20-30,3,Staff,Corporate Strategy,Finance,66.495,2,2,82.0,81.09146341463415,1
114,Jabal Novitasari,F,28,20-30,3,Staff,Corporate Strategy,HR,69.245,14,7,88.0,78.6875,1
114,Jabal Novitasari,F,28,20-30,3,Staff,Corporate Strategy,Innovation,62.263999999999996,5,5,72.0,86.47777777777777,1
114,Jabal Novitasari,F,28,20-30,3,Staff,Corporate Strategy,Performance,66.63,1,1,80.0,83.2875,1
114,Jabal Novitasari,F,28,20-30,3,Staff,Corporate Strategy,Project,70.83250000000001,4,4,78.0,90.81089743589745,1
114,Jabal Novitasari,F,28,20-30,3,Staff,Corporate Strategy,Quality,64.911,20,6,85.0,76.36588235294118,1
114,Jabal Novitasari,F,28,20-30,3,Staff,Corporate Strategy,Teamwork,67.22166666666666,6,6,83.0,80.98995983935743,1
114,Jabal Novitasari,F,28,20-30,3,Staff,Corporate Strategy,Technical,67.02142857142857,7,5,82.0,81.73344947735191,1
114,Jabal Novitasari,F,28,20-30,3,Staff,Corporate Strategy,Time Management,65.22200000000001,5,3,80.0,81.5275,1
115,Paramita Wibisono,M,29,20-30,5,Senior Staff,Production,Attendance,73.135,8,5,90.0,81.26111111111112,1
115,Paramita Wibisono,M,29,20-30,5,Senior Staff,Production,Development,63.473333333333336,6,5,75.0,84.63111111111112,1
115,Paramita Wibisono,M,29,20-30,5,Senior Staff,Production,Efficiency,66.69399999999999,10,7,80.0,83.36749999999998,1
115,Paramita Wibisono,M,29,20-30,5,Senior Staff,Production,Finance,67.70142857142856,7,5,82.0,82.56271777003484,1
115,Paramita Wibisono,M,29,20-30,5,Senior Staff,Production,HR,67.62117647058824,17,8,88.0,76.84224598930481,1
115,Paramita Wibisono,M,29,20-30,5,Senior Staff,Production,Innovation,61.47666666666667,3,2,72.0,85.38425925925927,1
115,Paramita Wibisono,M,29,20-30,5,Senior Staff,Production,Performance,67.75,5,4,80.0,84.6875,1
115,Paramita Wibisono,M,29,20-30,5,Senior Staff,Production,Project,67.92857142857143,7,6,78.0,87.08791208791209,1
115,Paramita Wibisono,M,29,20-30,5,Senior Staff,Production,Quality,65.57291666666667,24,7,85.0,77.14460784313727,1
115,Paramita Wibisono,M,29,20-30,5,Senior Staff,Production,Teamwork,69.04,6,5,83.0,83.18072289156628,1
115,Paramita Wibisono,M,29,20-30,5,Senior Staff,Production,Technical,68.28,4,4,82.0,83.26829268292683,1
115,Paramita Wibisono,M,29,20-30,5,Senior Staff,Production,Time Management,66.50555555555555,9,6,80.0,83.13194444444443,1
116,"R. Talia Puspita, S.Farm",M,29,20-30,5,Staff,Design,Attendance,73.62166666666667,6,4,90.0,81.80185185185185,1
116,"R. Talia Puspita, S.Farm",M,29,20-30,5,Staff,Design,Development,62.3925,4,4,75.0,83.19,1
116,"R. Talia Puspita, S.Farm",M,29,20-30,5,Staff,Design,Efficiency,68.25714285714285,7,5,80.0,85.32142857142857,1
116,"R. Talia Puspita, S.Farm",M,29,20-30,5,Staff,Design,Finance,65.55428571428571,7,6,82.0,79.94425087108014,1
116,"R. Talia Puspita, S.Farm",M,29,20-30,5,Staff,Design,HR,69.20166666666667,12,7,88.0,78.63825757575758,1
116,"R. Talia Puspita, S.Farm",M,29,20-30,5,Staff,Design,Innovation,60.815999999999995,5,4,72.0,84.46666666666665,1
116,"R. Talia Puspita, S.Farm",M,29,20-30,5,Staff,Design,Performance,68.55,5,4,80.0,85.6875,1
116,"R. Talia Puspita, S.Farm",M,29,20-30,5,Staff,Design,Project,65.8375,4,4,78.0,84.4070512820513,1
116,"R. Talia Puspita, S.Farm",M,29,20-30,5,Staff,Design,Quality,65.89125,16,7,85.0,77.51911764705882,1
116,"R. Talia Puspita, S.Farm",M,29,20-30,5,Staff,Design,Teamwork,72.018,5,5,83.0,86.76867469879518,1
116,"R. Talia Puspita, S.Farm",M,29,20-30,5,Staff,Design,Technical,67.33,2,2,82.0,82.10975609756098,1
116,"R. Talia Puspita, S.Farm",M,29,20-30,5,Staff,Design,Time Management,70.1375,4,4,80.0,87.671875,1
117,"Ida Puspasari, S.E.I",M,26,20-30,3,Staff,Sales,Attendance,75.16125,8,7,90.0,83.5125,1
117,"Ida Puspasari, S.E.I",M,26,20-30,3,Staff,Sales,Development,65.13285714285715,7,5,75.0,86.84380952380953,1
117,"Ida Puspasari, S.E.I",M,26,20-30,3,Staff,Sales,Efficiency,66.772,5,4,80.0,83.465,1
117,"Ida Puspasari, S.E.I",M,26,20-30,3,Staff,Sales,Finance,67.02833333333334,6,5,82.0,81.7418699186992,1
117,"Ida Puspasari, S.E.I",M,26,20-30,3,Staff,Sales,HR,66.74285714285715,7,4,88.0,75.84415584415585,1
117,"Ida Puspasari, S.E.I",M,26,20-30,3,Staff,Sales,Innovation,64.228,5,4,72.0,89.20555555555555,1
117,"Ida Puspasari, S.E.I",M,26,20-30,3,Staff,Sales,Performance,67.54400000000001,10,7,80.0,84.43000000000002,1
117,"Ida Puspasari, S.E.I",M,26,20-30,3,Staff,Sales,Project,66.82777777777778,9,5,78.0,85.67663817663818,1
117,"Ida Puspasari, S.E.I",M,26,20-30,3,Staff,Sales,Quality,64.8978947368421,19,8,85.0,76.35046439628483,1
117,"Ida Puspasari, S.E.I",M,26,20-30,3,Staff,Sales,Teamwork,66.635,6,4,83.0,80.2831325301205,1
117,"Ida Puspasari, S.E.I",M,26,20-30,3,Staff,Sales,Technical,67.15833333333335,6,5,82.0,81.90040650406506,1
117,"Ida Puspasari, S.E.I",M,26,20-30,3,Staff,Sales,Time Management,66.75333333333334,6,4,80.0,83.44166666666669,1
118,"Dr. Prayoga Najmudin, M.TI.",F,30,20-30,2,Staff,IT,Attendance,57.720000000000006,7,4,90.0,64.13333333333334,1
118,"Dr. Prayoga Najmudin, M.TI.",F,30,20-30,2,Staff,IT,Development,53.334,5,3,75.0,71.11200000000001,1
118,"Dr. Prayoga Najmudin, M.TI.",F,30,20-30,2,Staff,IT,Efficiency,57.51333333333333,3,2,80.0,71.89166666666667,1
118,"Dr. Prayoga Najmudin, M.TI.",F,30,20-30,2,Staff,IT,Finance,49.758,5,4,82.0,60.68048780487805,1
118,"Dr. Prayoga Najmudin, M.TI.",F,30,20-30,2,Staff,IT,HR,56.060625,16,8,88.0,63.70525568181818,1
118,"Dr. Prayoga Najmudin, M.TI.",F,30,20-30,2,Staff,IT,Innovation,52.90857142857143,7,6,72.0,73.48412698412699,1
118,"Dr. Prayoga Najmudin, M.TI.",F,30,20-30,2,Staff,IT,Performance,55.432,5,4,80.0,69.28999999999999,1
118,"Dr. Prayoga Najmudin, M.TI.",F,30,20-30,2,Staff,IT,Project,50.6925,4,4,78.0,64.99038461538461,1
118,"Dr. Prayoga Najmudin, M.TI.",F,30,20-30,2,Staff,IT,Quality,52.22260869565217,23,8,85.0,61.4383631713555,1
118,"Dr. Prayoga Najmudin, M.TI.",F,30,20-30,2,Staff,IT,Teamwork,55.45428571428572,7,6,83.0,66.81239242685027,1
118,"Dr. Prayoga Najmudin, M.TI.",F,30,20-30,2,Staff,IT,Technical,55.21714285714285,7,5,82.0,67.33797909407664,1
118,"Dr. Prayoga Najmudin, M.TI.",F,30,20-30,2,Staff,IT,Time Management,53.945,6,3,80.0,67.43125,1
119,Cut Humaira Kurniawan,M,40,30-40,8,Manager,Finance,Attendance,96.47166666666668,6,4,90.0,107.19074074074075,0
119,Cut Humaira Kurniawan,M,40,30-40,8,Manager,Finance,Development,90.015,6,5,75.0,120.0,0
119,Cut Humaira Kurniawan,M,40,30-40,8,Manager,Finance,Efficiency,94.37857142857142,7,5,80.0,117.97321428571426,0
119,Cut Humaira Kurniawan,M,40,30-40,8,Manager,Finance,Finance,90.89625000000001,8,7,82.0,110.84908536585365,0
119,Cut Humaira Kurniawan,M,40,30-40,8,Manager,Finance,HR,95.83999999999999,12,7,88.0,108.90909090909089,0
119,Cut Humaira Kurniawan,M,40,30-40,8,Manager,Finance,Innovation,92.71375,8,5,72.0,120.0,0
119,Cut Humaira Kurniawan,M,40,30-40,8,Manager,Finance,Performance,93.87333333333333,9,6,80.0,117.34166666666667,0
119,Cut Humaira Kurniawan,M,40,30-40,8,Manager,Finance,Project,93.93333333333334,6,4,78.0,120.0,0
119,Cut Humaira Kurniawan,M,40,30-40,8,Manager,Finance,Quality,91.69904761904762,21,8,85.0,107.8812324929972,0
119,Cut Humaira Kurniawan,M,40,30-40,8,Manager,Finance,Teamwork,97.61875,8,5,83.0,117.61295180722891,0
119,Cut Humaira Kurniawan,M,40,30-40,8,Manager,Finance,Technical,88.89333333333333,3,2,82.0,108.40650406504066,0
